GENE	mhat	thetahat	sample	ahat	bhat	bestmod	phet	pierr	tot	serr	true_status	piescape	aescape	bescape	AD_hap1	ANNO	CHROM	gender	AD_hap2
gene_train_16	0.1	500	sample26	50.8	449.2	BB			83	0	train_subject				4	gene_train_16	X	female	79
gene_train_16	0.1	500	sample27	50.8	449.2	BB			83	0	train_subject				7	gene_train_16	X	female	76
gene_train_16	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	83	0	train_subject				5	gene_train_16	X	female	78
gene_train_16	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	83	0	train_subject				8	gene_train_16	X	female	75
gene_train_16	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	83	0	train_subject				7	gene_train_16	X	female	76
gene_train_16	0.25	500	sample31	125.5	374.5	BB			83	0	train_subject				25	gene_train_16	X	female	58
gene_train_16	0.25	500	sample32	125.5	374.5	BB			83	0	train_subject				21	gene_train_16	X	female	62
gene_train_16	0.25	500	sample33	125.5	374.5	BB			83	0	train_subject				14	gene_train_16	X	female	69
gene_train_16	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	83	0	train_subject				17	gene_train_16	X	female	66
gene_train_16	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	83	0	train_subject				19	gene_train_16	X	female	64
gene_train_16	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	83	0	train_subject				26	gene_train_16	X	female	57
gene_train_16	0.25	500	sample37	125.5	374.5	BB			83	0	train_subject				22	gene_train_16	X	female	61
gene_train_16	0.25	500	sample38	125.5	374.5	BB			83	0	train_subject				20	gene_train_16	X	female	63
gene_train_16	0.25	500	sample39	125.5	374.5	BB			83	0	train_subject				27	gene_train_16	X	female	56
gene_train_16	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	83	1	train_seqerr				1	gene_train_16	X	female	82
gene_train_17	0.1	150	sample1	15.8	134.2	BB			40	0	train_subject				2	gene_train_17	X	female	38
gene_train_17	0.1	150	sample2	15.8	134.2	BB			40	0	train_subject				6	gene_train_17	X	female	34
gene_train_17	0.1	150	sample3	15.8	134.2	BB			40	0	train_subject				1	gene_train_17	X	female	39
gene_train_17	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	40	1	train_seqerr				0	gene_train_17	X	female	40
gene_train_17	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	40	0	train_subject				6	gene_train_17	X	female	34
gene_train_17	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	40	0	train_subject				2	gene_train_17	X	female	38
gene_train_17	0.1	150	sample7	15.8	134.2	BB			40	0	train_subject				2	gene_train_17	X	female	38
gene_train_17	0.1	150	sample8	15.8	134.2	BB			40	0	train_subject				9	gene_train_17	X	female	31
gene_train_17	0.1	150	sample9	15.8	134.2	BB			40	0	train_subject				5	gene_train_17	X	female	35
gene_train_17	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	40	0	train_subject				4	gene_train_17	X	female	36
gene_train_17	0.25	150	sample11	38	112	MM	0.9	0.01	40	0	train_subject				14	gene_train_17	X	female	26
gene_train_17	0.25	150	sample12	38	112	MM	0.9	0.01	40	0	train_subject				12	gene_train_17	X	female	28
gene_train_17	0.25	150	sample13	38	112	BB			40	0	train_subject				6	gene_train_17	X	female	34
gene_train_17	0.25	150	sample14	38	112	BB			40	0	train_subject				11	gene_train_17	X	female	29
gene_train_17	0.25	150	sample15	38	112	BB			40	0	train_subject				5	gene_train_17	X	female	35
gene_train_17	0.25	150	sample16	38	112	MM	0.9	0.01	40	0	train_subject				13	gene_train_17	X	female	27
gene_train_17	0.25	150	sample17	38	112	MM	0.9	0.01	40	0	train_subject				9	gene_train_17	X	female	31
gene_train_17	0.25	150	sample18	38	112	MM	0.9	0.01	40	0	train_subject				12	gene_train_17	X	female	28
gene_train_17	0.25	150	sample19	38	112	BB			40	0	train_subject				11	gene_train_17	X	female	29
gene_train_17	0.25	150	sample20	38	112	BB			40	0	train_subject				11	gene_train_17	X	female	29
gene_train_17	0.1	500	sample21	50.8	449.2	BB			40	0	train_subject				7	gene_train_17	X	female	33
gene_train_17	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	40	0	train_subject				4	gene_train_17	X	female	36
gene_train_17	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	40	0	train_subject				2	gene_train_17	X	female	38
gene_train_17	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	40	0	train_subject				3	gene_train_17	X	female	37
gene_train_17	0.1	500	sample25	50.8	449.2	BB			40	0	train_subject				6	gene_train_17	X	female	34
gene_train_17	0.1	500	sample26	50.8	449.2	BB			40	0	train_subject				4	gene_train_17	X	female	36
gene_train_17	0.1	500	sample27	50.8	449.2	BB			40	0	train_subject				4	gene_train_17	X	female	36
gene_train_17	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	40	0	train_subject				7	gene_train_17	X	female	33
gene_train_17	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	40	0	train_subject				3	gene_train_17	X	female	37
gene_train_17	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	40	0	train_subject				8	gene_train_17	X	female	32
gene_train_17	0.25	500	sample31	125.5	374.5	BB			40	0	train_subject				13	gene_train_17	X	female	27
gene_train_17	0.25	500	sample32	125.5	374.5	BB			40	0	train_subject				9	gene_train_17	X	female	31
gene_train_17	0.25	500	sample33	125.5	374.5	BB			40	0	train_subject				15	gene_train_17	X	female	25
gene_train_17	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	40	1	train_seqerr				1	gene_train_17	X	female	39
gene_train_17	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	40	0	train_subject				12	gene_train_17	X	female	28
gene_train_17	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	40	0	train_subject				10	gene_train_17	X	female	30
gene_train_17	0.25	500	sample37	125.5	374.5	BB			40	0	train_subject				13	gene_train_17	X	female	27
gene_train_17	0.25	500	sample38	125.5	374.5	BB			40	0	train_subject				11	gene_train_17	X	female	29
gene_train_17	0.25	500	sample39	125.5	374.5	BB			40	0	train_subject				13	gene_train_17	X	female	27
gene_train_17	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	40	0	train_subject				6	gene_train_17	X	female	34
gene_train_18	0.1	150	sample1	15.8	134.2	BB			229	0	train_subject				22	gene_train_18	X	female	207
gene_train_18	0.1	150	sample2	15.8	134.2	BB			229	0	train_subject				28	gene_train_18	X	female	201
gene_train_18	0.1	150	sample3	15.8	134.2	BB			229	0	train_subject				27	gene_train_18	X	female	202
gene_train_18	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	229	0	train_subject				22	gene_train_18	X	female	207
gene_train_18	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	229	0	train_subject				35	gene_train_18	X	female	194
gene_train_18	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	229	0	train_subject				24	gene_train_18	X	female	205
gene_train_18	0.1	150	sample7	15.8	134.2	BB			229	0	train_subject				26	gene_train_18	X	female	203
gene_train_18	0.1	150	sample8	15.8	134.2	BB			229	0	train_subject				39	gene_train_18	X	female	190
gene_train_18	0.1	150	sample9	15.8	134.2	BB			229	0	train_subject				10	gene_train_18	X	female	219
gene_train_18	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	229	0	train_subject				17	gene_train_18	X	female	212
gene_train_18	0.25	150	sample11	38	112	MM	0.9	0.01	229	0	train_subject				40	gene_train_18	X	female	189
gene_train_18	0.25	150	sample12	38	112	MM	0.9	0.01	229	0	train_subject				34	gene_train_18	X	female	195
gene_train_18	0.25	150	sample13	38	112	BB			229	0	train_subject				65	gene_train_18	X	female	164
gene_train_18	0.25	150	sample14	38	112	BB			229	0	train_subject				66	gene_train_18	X	female	163
gene_train_18	0.25	150	sample15	38	112	BB			229	0	train_subject				48	gene_train_18	X	female	181
gene_train_18	0.25	150	sample16	38	112	MM	0.9	0.01	229	0	train_subject				75	gene_train_18	X	female	154
gene_train_18	0.25	150	sample17	38	112	MM	0.9	0.01	229	1	train_seqerr				3	gene_train_18	X	female	226
gene_train_18	0.25	150	sample18	38	112	MM	0.9	0.01	229	1	train_seqerr				4	gene_train_18	X	female	225
gene_train_18	0.25	150	sample19	38	112	BB			229	0	train_subject				65	gene_train_18	X	female	164
gene_train_18	0.25	150	sample20	38	112	BB			229	0	train_subject				55	gene_train_18	X	female	174
gene_train_18	0.1	500	sample21	50.8	449.2	BB			229	0	train_subject				28	gene_train_18	X	female	201
gene_train_18	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	229	0	train_subject				34	gene_train_18	X	female	195
gene_train_18	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	229	0	train_subject				21	gene_train_18	X	female	208
gene_train_18	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	229	0	train_subject				31	gene_train_18	X	female	198
gene_train_18	0.1	500	sample25	50.8	449.2	BB			229	0	train_subject				29	gene_train_18	X	female	200
gene_train_18	0.1	500	sample26	50.8	449.2	BB			229	0	train_subject				25	gene_train_18	X	female	204
gene_train_18	0.1	500	sample27	50.8	449.2	BB			229	0	train_subject				21	gene_train_18	X	female	208
gene_train_18	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	229	0	train_subject				23	gene_train_18	X	female	206
gene_train_18	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	229	1	train_seqerr				2	gene_train_18	X	female	227
gene_train_18	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	229	0	train_subject				18	gene_train_18	X	female	211
gene_train_18	0.25	500	sample31	125.5	374.5	BB			229	0	train_subject				57	gene_train_18	X	female	172
gene_train_18	0.25	500	sample32	125.5	374.5	BB			229	0	train_subject				54	gene_train_18	X	female	175
gene_train_18	0.25	500	sample33	125.5	374.5	BB			229	0	train_subject				45	gene_train_18	X	female	184
gene_train_18	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	229	0	train_subject				50	gene_train_18	X	female	179
gene_train_18	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	229	0	train_subject				51	gene_train_18	X	female	178
gene_train_18	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	229	0	train_subject				49	gene_train_18	X	female	180
gene_train_18	0.25	500	sample37	125.5	374.5	BB			229	0	train_subject				63	gene_train_18	X	female	166
gene_train_18	0.25	500	sample38	125.5	374.5	BB			229	0	train_subject				53	gene_train_18	X	female	176
gene_train_18	0.25	500	sample39	125.5	374.5	BB			229	0	train_subject				61	gene_train_18	X	female	168
gene_train_18	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	229	0	train_subject				55	gene_train_18	X	female	174
gene_train_19	0.1	150	sample1	15.8	134.2	BB			53	0	train_subject				12	gene_train_19	X	female	41
gene_train_19	0.1	150	sample2	15.8	134.2	BB			53	0	train_subject				7	gene_train_19	X	female	46
gene_train_19	0.1	150	sample3	15.8	134.2	BB			53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	53	0	train_subject				8	gene_train_19	X	female	45
gene_train_19	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	53	1	train_seqerr				0	gene_train_19	X	female	53
gene_train_19	0.1	150	sample7	15.8	134.2	BB			53	0	train_subject				10	gene_train_19	X	female	43
gene_train_19	0.1	150	sample8	15.8	134.2	BB			53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	150	sample9	15.8	134.2	BB			53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.25	150	sample11	38	112	MM	0.9	0.01	53	0	train_subject				11	gene_train_19	X	female	42
gene_train_19	0.25	150	sample12	38	112	MM	0.9	0.01	53	0	train_subject				12	gene_train_19	X	female	41
gene_train_19	0.25	150	sample13	38	112	BB			53	0	train_subject				15	gene_train_19	X	female	38
gene_train_19	0.25	150	sample14	38	112	BB			53	0	train_subject				15	gene_train_19	X	female	38
gene_train_19	0.25	150	sample15	38	112	BB			53	0	train_subject				14	gene_train_19	X	female	39
gene_train_19	0.25	150	sample16	38	112	MM	0.9	0.01	53	0	train_subject				17	gene_train_19	X	female	36
gene_train_19	0.25	150	sample17	38	112	MM	0.9	0.01	53	0	train_subject				13	gene_train_19	X	female	40
gene_train_19	0.25	150	sample18	38	112	MM	0.9	0.01	53	0	train_subject				17	gene_train_19	X	female	36
gene_train_19	0.25	150	sample19	38	112	BB			53	0	train_subject				18	gene_train_19	X	female	35
gene_train_19	0.25	150	sample20	38	112	BB			53	0	train_subject				17	gene_train_19	X	female	36
gene_train_19	0.1	500	sample21	50.8	449.2	BB			53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	53	1	train_seqerr				2	gene_train_19	X	female	51
gene_train_19	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	500	sample25	50.8	449.2	BB			53	0	train_subject				5	gene_train_19	X	female	48
gene_train_19	0.1	500	sample26	50.8	449.2	BB			53	0	train_subject				8	gene_train_19	X	female	45
gene_train_19	0.1	500	sample27	50.8	449.2	BB			53	0	train_subject				3	gene_train_19	X	female	50
gene_train_19	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	53	0	train_subject				4	gene_train_19	X	female	49
gene_train_19	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	53	0	train_subject				2	gene_train_19	X	female	51
gene_train_19	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	53	0	train_subject				8	gene_train_19	X	female	45
gene_train_19	0.25	500	sample31	125.5	374.5	BB			53	0	train_subject				15	gene_train_19	X	female	38
gene_train_19	0.25	500	sample32	125.5	374.5	BB			53	0	train_subject				17	gene_train_19	X	female	36
gene_train_19	0.25	500	sample33	125.5	374.5	BB			53	0	train_subject				21	gene_train_19	X	female	32
gene_train_19	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	53	0	train_subject				20	gene_train_19	X	female	33
gene_train_19	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	53	1	train_seqerr				0	gene_train_19	X	female	53
gene_train_19	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	53	0	train_subject				12	gene_train_19	X	female	41
gene_train_19	0.25	500	sample37	125.5	374.5	BB			53	0	train_subject				11	gene_train_19	X	female	42
gene_train_19	0.25	500	sample38	125.5	374.5	BB			53	0	train_subject				17	gene_train_19	X	female	36
gene_train_19	0.25	500	sample39	125.5	374.5	BB			53	0	train_subject				9	gene_train_19	X	female	44
gene_train_19	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	53	0	train_subject				7	gene_train_19	X	female	46
gene_train_2	0.1	150	sample1	15.8	134.2	BB			111	0	train_subject				8	gene_train_2	X	female	103
gene_train_2	0.1	150	sample2	15.8	134.2	BB			111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.1	150	sample3	15.8	134.2	BB			111	0	train_subject				11	gene_train_2	X	female	100
gene_train_2	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	111	0	train_subject				15	gene_train_2	X	female	96
gene_train_2	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	111	1	train_seqerr				2	gene_train_2	X	female	109
gene_train_2	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	111	1	train_seqerr				0	gene_train_2	X	female	111
gene_train_2	0.1	150	sample7	15.8	134.2	BB			111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.1	150	sample8	15.8	134.2	BB			111	0	train_subject				14	gene_train_2	X	female	97
gene_train_2	0.1	150	sample9	15.8	134.2	BB			111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.25	150	sample11	38	112	MM	0.9	0.01	111	0	train_subject				33	gene_train_2	X	female	78
gene_train_2	0.25	150	sample12	38	112	MM	0.9	0.01	111	0	train_subject				38	gene_train_2	X	female	73
gene_train_2	0.25	150	sample13	38	112	BB			111	0	train_subject				23	gene_train_2	X	female	88
gene_train_2	0.25	150	sample14	38	112	BB			111	0	train_subject				26	gene_train_2	X	female	85
gene_train_2	0.25	150	sample15	38	112	BB			111	0	train_subject				26	gene_train_2	X	female	85
gene_train_2	0.25	150	sample16	38	112	MM	0.9	0.01	111	0	train_subject				34	gene_train_2	X	female	77
gene_train_2	0.25	150	sample17	38	112	MM	0.9	0.01	111	0	train_subject				18	gene_train_2	X	female	93
gene_train_2	0.25	150	sample18	38	112	MM	0.9	0.01	111	1	train_seqerr				0	gene_train_2	X	female	111
gene_train_2	0.25	150	sample19	38	112	BB			111	0	train_subject				31	gene_train_2	X	female	80
gene_train_2	0.25	150	sample20	38	112	BB			111	0	train_subject				32	gene_train_2	X	female	79
gene_train_2	0.1	500	sample21	50.8	449.2	BB			111	0	train_subject				7	gene_train_2	X	female	104
gene_train_2	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	111	0	train_subject				10	gene_train_2	X	female	101
gene_train_2	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	111	0	train_subject				13	gene_train_2	X	female	98
gene_train_2	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	111	0	train_subject				10	gene_train_2	X	female	101
gene_train_2	0.1	500	sample25	50.8	449.2	BB			111	0	train_subject				11	gene_train_2	X	female	100
gene_train_2	0.1	500	sample26	50.8	449.2	BB			111	0	train_subject				8	gene_train_2	X	female	103
gene_train_2	0.1	500	sample27	50.8	449.2	BB			111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	111	0	train_subject				18	gene_train_2	X	female	93
gene_train_2	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	111	0	train_subject				12	gene_train_2	X	female	99
gene_train_2	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	111	1	train_seqerr				1	gene_train_2	X	female	110
gene_train_2	0.25	500	sample31	125.5	374.5	BB			111	0	train_subject				23	gene_train_2	X	female	88
gene_train_2	0.25	500	sample32	125.5	374.5	BB			111	0	train_subject				17	gene_train_2	X	female	94
gene_train_2	0.25	500	sample33	125.5	374.5	BB			111	0	train_subject				29	gene_train_2	X	female	82
gene_train_2	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	111	0	train_subject				18	gene_train_2	X	female	93
gene_train_2	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	111	1	train_seqerr				1	gene_train_2	X	female	110
gene_train_2	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	111	0	train_subject				30	gene_train_2	X	female	81
gene_train_2	0.25	500	sample37	125.5	374.5	BB			111	0	train_subject				29	gene_train_2	X	female	82
gene_train_2	0.25	500	sample38	125.5	374.5	BB			111	0	train_subject				15	gene_train_2	X	female	96
gene_train_2	0.25	500	sample39	125.5	374.5	BB			111	0	train_subject				35	gene_train_2	X	female	76
gene_train_2	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	111	0	train_subject				29	gene_train_2	X	female	82
gene_train_20	0.1	150	sample1	15.8	134.2	BB			37	0	train_subject				2	gene_train_20	X	female	35
gene_train_20	0.1	150	sample2	15.8	134.2	BB			37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.1	150	sample3	15.8	134.2	BB			37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	37	0	train_subject				5	gene_train_20	X	female	32
gene_train_20	0.1	150	sample7	15.8	134.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	150	sample8	15.8	134.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	150	sample9	15.8	134.2	BB			37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.25	150	sample11	38	112	MM	0.9	0.01	37	1	train_seqerr				0	gene_train_20	X	female	37
gene_train_20	0.25	150	sample12	38	112	MM	0.9	0.01	37	0	train_subject				5	gene_train_20	X	female	32
gene_train_20	0.25	150	sample13	38	112	BB			37	0	train_subject				8	gene_train_20	X	female	29
gene_train_20	0.25	150	sample14	38	112	BB			37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.25	150	sample15	38	112	BB			37	0	train_subject				12	gene_train_20	X	female	25
gene_train_20	0.25	150	sample16	38	112	MM	0.9	0.01	37	0	train_subject				11	gene_train_20	X	female	26
gene_train_20	0.25	150	sample17	38	112	MM	0.9	0.01	37	0	train_subject				5	gene_train_20	X	female	32
gene_train_20	0.25	150	sample18	38	112	MM	0.9	0.01	37	0	train_subject				9	gene_train_20	X	female	28
gene_train_20	0.25	150	sample19	38	112	BB			37	0	train_subject				9	gene_train_20	X	female	28
gene_train_20	0.25	150	sample20	38	112	BB			37	0	train_subject				6	gene_train_20	X	female	31
gene_train_20	0.1	500	sample21	50.8	449.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	37	0	train_subject				7	gene_train_20	X	female	30
gene_train_20	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	37	0	train_subject				8	gene_train_20	X	female	29
gene_train_20	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	37	0	train_subject				2	gene_train_20	X	female	35
gene_train_20	0.1	500	sample25	50.8	449.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	500	sample26	50.8	449.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	500	sample27	50.8	449.2	BB			37	0	train_subject				3	gene_train_20	X	female	34
gene_train_20	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	37	1	train_seqerr				0	gene_train_20	X	female	37
gene_train_20	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	37	0	train_subject				7	gene_train_20	X	female	30
gene_train_20	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	37	0	train_subject				2	gene_train_20	X	female	35
gene_train_20	0.25	500	sample31	125.5	374.5	BB			37	0	train_subject				11	gene_train_20	X	female	26
gene_train_20	0.25	500	sample32	125.5	374.5	BB			37	0	train_subject				8	gene_train_20	X	female	29
gene_train_20	0.25	500	sample33	125.5	374.5	BB			37	0	train_subject				4	gene_train_20	X	female	33
gene_train_20	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	37	1	train_seqerr				1	gene_train_20	X	female	36
gene_train_20	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	37	0	train_subject				7	gene_train_20	X	female	30
gene_train_20	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	37	0	train_subject				5	gene_train_20	X	female	32
gene_train_20	0.25	500	sample37	125.5	374.5	BB			37	0	train_subject				5	gene_train_20	X	female	32
gene_train_20	0.25	500	sample38	125.5	374.5	BB			37	0	train_subject				9	gene_train_20	X	female	28
gene_train_20	0.25	500	sample39	125.5	374.5	BB			37	0	train_subject				10	gene_train_20	X	female	27
gene_train_20	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	37	0	train_subject				7	gene_train_20	X	female	30
gene_train_21	0.1	150	sample1	15.8	134.2	BB			177	0	train_subject				20	gene_train_21	X	female	157
gene_train_21	0.1	150	sample2	15.8	134.2	BB			177	0	train_subject				8	gene_train_21	X	female	169
gene_train_21	0.1	150	sample3	15.8	134.2	BB			177	0	train_subject				29	gene_train_21	X	female	148
gene_train_21	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	177	0	train_subject				18	gene_train_21	X	female	159
gene_train_21	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	177	0	train_subject				19	gene_train_21	X	female	158
gene_train_21	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	177	0	train_subject				24	gene_train_21	X	female	153
gene_train_21	0.1	150	sample7	15.8	134.2	BB			177	0	train_subject				27	gene_train_21	X	female	150
gene_train_21	0.1	150	sample8	15.8	134.2	BB			177	0	train_subject				17	gene_train_21	X	female	160
gene_train_21	0.1	150	sample9	15.8	134.2	BB			177	0	train_subject				6	gene_train_21	X	female	171
gene_train_21	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	177	0	train_subject				14	gene_train_21	X	female	163
gene_train_21	0.25	150	sample11	38	112	MM	0.9	0.01	177	0	train_subject				55	gene_train_21	X	female	122
gene_train_21	0.25	150	sample12	38	112	MM	0.9	0.01	177	0	train_subject				46	gene_train_21	X	female	131
gene_train_21	0.25	150	sample13	38	112	BB			177	0	train_subject				38	gene_train_21	X	female	139
gene_train_21	0.25	150	sample14	38	112	BB			177	0	train_subject				41	gene_train_21	X	female	136
gene_train_21	0.25	150	sample15	38	112	BB			177	0	train_subject				59	gene_train_21	X	female	118
gene_train_21	0.25	150	sample16	38	112	MM	0.9	0.01	177	0	train_subject				47	gene_train_21	X	female	130
gene_train_21	0.25	150	sample17	38	112	MM	0.9	0.01	177	0	train_subject				42	gene_train_21	X	female	135
gene_train_21	0.25	150	sample18	38	112	MM	0.9	0.01	177	0	train_subject				39	gene_train_21	X	female	138
gene_train_21	0.25	150	sample19	38	112	BB			177	0	train_subject				38	gene_train_21	X	female	139
gene_train_21	0.25	150	sample20	38	112	BB			177	0	train_subject				43	gene_train_21	X	female	134
gene_train_21	0.1	500	sample21	50.8	449.2	BB			177	0	train_subject				18	gene_train_21	X	female	159
gene_train_21	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	177	0	train_subject				15	gene_train_21	X	female	162
gene_train_21	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	177	0	train_subject				17	gene_train_21	X	female	160
gene_train_21	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	177	0	train_subject				21	gene_train_21	X	female	156
gene_train_21	0.1	500	sample25	50.8	449.2	BB			177	0	train_subject				19	gene_train_21	X	female	158
gene_train_21	0.1	500	sample26	50.8	449.2	BB			177	0	train_subject				17	gene_train_21	X	female	160
gene_train_21	0.1	500	sample27	50.8	449.2	BB			177	0	train_subject				11	gene_train_21	X	female	166
gene_train_21	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	177	0	train_subject				20	gene_train_21	X	female	157
gene_train_21	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	177	0	train_subject				19	gene_train_21	X	female	158
gene_train_21	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	177	1	train_seqerr				1	gene_train_21	X	female	176
gene_train_21	0.25	500	sample31	125.5	374.5	BB			177	0	train_subject				41	gene_train_21	X	female	136
gene_train_21	0.25	500	sample32	125.5	374.5	BB			177	0	train_subject				46	gene_train_21	X	female	131
gene_train_21	0.25	500	sample33	125.5	374.5	BB			177	0	train_subject				42	gene_train_21	X	female	135
gene_train_21	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	177	0	train_subject				37	gene_train_21	X	female	140
gene_train_21	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	177	0	train_subject				42	gene_train_21	X	female	135
gene_train_21	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	177	0	train_subject				44	gene_train_21	X	female	133
gene_train_21	0.25	500	sample37	125.5	374.5	BB			177	0	train_subject				50	gene_train_21	X	female	127
gene_train_21	0.25	500	sample38	125.5	374.5	BB			177	0	train_subject				47	gene_train_21	X	female	130
